id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_area_rating
0031200020,20150319T000000,1038000.0,5.0,2.75,3050.0,8904,1.0,0,0,4,8,1650,1400,1956,0,98040,47.5709,-122.214,2920.0,8904.0,243268.14027024357
5364200381,20141010T000000,610000.0,3.0,1.0,1000.0,4959,1.0,0,0,3,8,1000,0,1945,0,98105,47.6629,-122.277,2240.0,4959.0,243268.14027024357
1515910290,20140825T000000,397450.0,4.0,2.5,2650.0,9451,2.0,0,0,4,8,2650,0,1993,0,98042,47.3693,-122.12899999999999,2510.0,8850.0,-189093.04641081695
3459000020,20150414T000000,382000.0,3.0,2.25,1750.0,15528,1.0,0,0,3,8,1270,480,1963,0,98155,47.7739,-122.274,2170.0,12000.0,-20855.034232833772
3303000130,20150116T000000,370000.0,3.0,2.25,1770.0,7667,1.0,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.36200000000001,2180.0,8103.0,-20855.034232833772
3303000130,20150428T000000,520000.0,3.0,2.25,1770.0,7667,1.0,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.36200000000001,2180.0,8103.0,-20855.034232833772
3235100080,20140701T000000,260000.0,2.0,1.0,770.0,7906,1.0,0,0,4,6,770,0,1948,0,98155,47.766000000000005,-122.32,990.0,7906.0,-20855.034232833772
6332940020,20140826T000000,344000.0,5.0,2.0,2130.0,8412,1.0,0,0,3,7,1440,690,1946,2000,98155,47.7403,-122.318,2310.0,7474.0,-20855.034232833772
8802400415,20140625T000000,205000.0,3.0,1.0,1050.0,8498,1.0,0,0,3,7,1050,0,1958,0,98031,47.4038,-122.20299999999999,1340.0,8498.0,-20855.034232833772
7524400250,20140822T000000,424240.0,3.0,2.0,2080.0,12094,2.0,0,0,4,8,2080,0,1982,0,98052,47.7035,-122.164,2230.0,12204.0,-20855.034232833772
7524400250,20141124T000000,589950.0,3.0,2.0,2080.0,12094,2.0,0,0,4,8,2080,0,1982,0,98052,47.7035,-122.164,2230.0,12204.0,-20855.034232833772
1898200080,20150312T000000,349000.0,3.0,2.5,2550.0,7709,2.0,0,0,3,9,2550,0,1989,0,98023,47.3081,-122.391,2410.0,9250.0,-189093.04641081695
1245003375,20150408T000000,658000.0,3.0,1.0,1290.0,12005,1.0,0,0,4,7,1290,0,1966,0,98033,47.6835,-122.199,1930.0,8000.0,243268.14027024357
3574300250,20141029T000000,294000.0,5.0,2.75,1790.0,5000,1.5,0,0,4,7,1060,730,1915,0,98106,47.5655,-122.363,1400.0,5000.0,-20855.034232833772
9287801150,20150423T000000,600000.0,3.0,1.0,1040.0,5000,1.5,0,2,3,7,1040,0,1912,0,98107,47.6754,-122.359,1440.0,4400.0,243268.14027024357
8651431100,20150116T000000,199990.0,3.0,1.0,840.0,5200,1.0,0,0,3,6,840,0,1969,2014,98042,47.3685,-122.07700000000001,870.0,5200.0,-189093.04641081695
0236500010,20141209T000000,220000.0,3.0,1.75,1650.0,8850,1.0,0,0,3,7,1650,0,1959,0,98188,47.4331,-122.291,1400.0,8800.0,-20855.034232833772
1441800250,20150126T000000,440000.0,4.0,2.25,2080.0,15750,1.0,0,0,3,8,1460,620,1976,0,98034,47.7225,-122.2,1960.0,10500.0,-20855.034232833772
8929000050,20140904T000000,439990.0,4.0,2.5,1540.0,1994,2.0,0,0,3,8,1540,0,2014,0,98029,47.5526,-121.999,1540.0,1689.0,-20855.034232833772
0098030660,20150311T000000,815000.0,4.0,2.5,3880.0,7208,2.0,0,0,3,10,3880,0,2006,0,98075,47.5841,-121.971,3280.0,7221.0,-20855.034232833772
3905100380,20150421T000000,535000.0,4.0,2.25,1860.0,3766,2.0,0,0,3,8,1860,0,1995,0,98029,47.5699,-122.006,1860.0,4169.0,-20855.034232833772
1140000050,20141126T000000,215000.0,3.0,1.75,1280.0,10016,1.0,0,0,4,7,1280,0,1975,0,98003,47.2823,-122.333,1670.0,9764.0,-189093.04641081695
5561000010,20150223T000000,605000.0,3.0,2.5,3200.0,35012,1.5,0,0,3,8,2100,1100,1965,0,98027,47.4651,-121.993,2690.0,35100.0,-20855.034232833772
8856920250,20140530T000000,349900.0,3.0,2.5,2200.0,7278,2.0,0,0,3,8,2200,0,1990,0,98058,47.4624,-122.132,2190.0,8580.0,-189093.04641081695
5100402668,20150218T000000,495000.0,3.0,1.0,1570.0,5510,1.0,0,0,4,7,1070,500,1940,0,98115,47.6942,-122.319,1770.0,6380.0,243268.14027024357
2426049180,20141014T000000,515100.0,3.0,2.5,2074.0,4900,2.0,0,0,3,8,2074,0,1997,0,98034,47.7327,-122.23299999999999,1840.0,7382.0,-20855.034232833772
0205000010,20140624T000000,620000.0,4.0,2.5,2450.0,55387,2.0,0,0,3,9,2450,0,1994,0,98053,47.6323,-121.985,2730.0,38827.0,-20855.034232833772
7504060020,20150122T000000,657500.0,4.0,2.25,2520.0,10370,2.0,0,0,3,9,2520,0,1980,0,98074,47.6377,-122.04899999999999,2848.0,12682.0,-20855.034232833772
4204400098,20150119T000000,250000.0,5.0,1.75,2190.0,8250,1.0,0,2,3,7,1190,1000,1963,0,98055,47.4887,-122.223,2570.0,8250.0,-20855.034232833772
4204400098,20150421T000000,385000.0,5.0,1.75,2190.0,8250,1.0,0,2,3,7,1190,1000,1963,0,98055,47.4887,-122.223,2570.0,8250.0,-20855.034232833772
7760400480,20150513T000000,288000.0,3.0,2.5,1370.0,9253,1.0,0,0,3,7,1090,280,1994,0,98042,47.3717,-122.073,1470.0,9253.0,-189093.04641081695
1863900225,20141028T000000,226450.0,3.0,1.75,1730.0,7200,1.5,0,0,4,6,1730,0,1944,0,98032,47.3774,-122.236,860.0,7200.0,-189093.04641081695
1787600224,20150310T000000,390000.0,3.0,2.5,1640.0,6991,1.0,0,0,3,7,1110,530,1967,0,98125,47.7255,-122.32700000000001,1860.0,7342.0,-20855.034232833772
3856904970,20140818T000000,469000.0,2.0,1.0,1120.0,4284,1.0,0,0,3,6,730,390,1921,0,98105,47.6688,-122.324,2050.0,4160.0,243268.14027024357
2473002850,20150113T000000,515000.0,5.0,2.5,3810.0,15916,1.5,0,0,5,8,3810,0,1967,0,98058,47.4521,-122.14,2470.0,11662.0,-189093.04641081695
1112700130,20150123T000000,410000.0,3.0,1.75,1440.0,8560,1.0,0,0,4,7,1440,0,1979,0,98034,47.7296,-122.23200000000001,1460.0,7560.0,-20855.034232833772
0121059007,20140808T000000,210000.0,4.0,1.0,1200.0,43560,1.0,0,0,3,5,1200,0,1968,0,98042,47.3375,-122.12299999999999,1400.0,54450.0,-189093.04641081695
2896600020,20150325T000000,460000.0,3.0,1.75,1520.0,7700,1.0,0,0,3,7,820,700,1969,0,98034,47.7226,-122.219,1420.0,7674.0,-20855.034232833772
9264900660,20140919T000000,241500.0,4.0,2.5,2500.0,9654,1.0,0,0,3,8,1830,670,1979,0,98023,47.3137,-122.34299999999999,2500.0,8839.0,-189093.04641081695
7754900280,20140623T000000,322200.0,4.0,2.25,2010.0,19000,2.0,0,0,4,8,2010,0,1975,0,98042,47.3734,-122.119,1950.0,19626.0,-189093.04641081695
9282801950,20140818T000000,279000.0,4.0,1.0,1210.0,6000,1.5,0,2,3,7,1210,0,1943,0,98178,47.5026,-122.234,1470.0,6000.0,-20855.034232833772
3123039063,20140908T000000,303000.0,2.0,1.0,1100.0,27007,1.0,0,0,4,6,1100,0,1943,0,98070,47.4471,-122.473,1746.0,91476.0,-20855.034232833772
2770606915,20141020T000000,420000.0,3.0,1.5,1050.0,6615,1.0,0,0,4,6,800,250,1950,0,98199,47.6578,-122.39,1530.0,5250.0,243268.14027024357
5379804690,20140813T000000,249000.0,3.0,1.75,2120.0,18335,1.0,0,0,3,7,1380,740,1961,0,98188,47.451,-122.273,2050.0,18333.0,-20855.034232833772
6855700080,20140714T000000,294950.0,3.0,1.0,1240.0,8840,1.0,0,0,3,6,1240,0,1952,0,98125,47.7277,-122.30799999999999,1250.0,8840.0,-20855.034232833772
3856900507,20140512T000000,1315000.0,4.0,3.5,3460.0,3997,2.0,0,0,3,10,2560,900,2004,0,98103,47.6718,-122.329,1860.0,4000.0,243268.14027024357
3501600185,20140915T000000,335000.0,3.0,1.75,1270.0,4800,1.0,0,0,3,7,1270,0,1953,0,98117,47.693000000000005,-122.361,1490.0,4800.0,243268.14027024357
1068000235,20140605T000000,1155000.0,4.0,2.25,2980.0,8051,1.5,0,2,4,10,2020,960,1935,0,98199,47.6426,-122.40899999999999,2760.0,5499.0,243268.14027024357
7519000585,20150311T000000,520000.0,2.0,1.0,1250.0,3708,1.5,0,0,3,7,1250,0,1926,0,98117,47.685,-122.363,1430.0,3708.0,243268.14027024357
1562200380,20140916T000000,560000.0,4.0,1.75,1740.0,8800,1.0,0,0,4,8,1740,0,1965,0,98007,47.6232,-122.14200000000001,2180.0,8436.0,-20855.034232833772
7523700305,20141012T000000,243400.0,4.0,1.5,1730.0,7464,2.0,0,0,4,7,1730,0,1959,0,98032,47.3782,-122.304,1370.0,7860.0,-189093.04641081695
8807810050,20140529T000000,405000.0,3.0,2.0,1240.0,14404,1.0,0,0,3,7,1240,0,1988,0,98053,47.6614,-122.06,1350.0,9990.0,-20855.034232833772
3699100130,20141002T000000,495000.0,2.0,1.0,1670.0,14695,1.5,0,0,5,7,1670,0,1930,0,98033,47.7001,-122.2,1800.0,11355.0,-20855.034232833772
2215901650,20150402T000000,350000.0,4.0,2.5,2140.0,7095,2.0,0,0,3,8,2140,0,1992,0,98038,47.3528,-122.057,1600.0,7182.0,-189093.04641081695
1099900020,20141211T000000,368500.0,5.0,2.75,2530.0,7601,1.0,0,0,3,7,1520,1010,1992,0,98188,47.4683,-122.26299999999999,2400.0,7776.0,-20855.034232833772
5128000010,20150105T000000,99000.0,2.0,1.0,960.0,8236,1.0,0,0,2,6,960,0,1948,0,98058,47.4698,-122.166,1260.0,8236.0,-189093.04641081695
3303980660,20140603T000000,1070000.0,4.0,3.75,4130.0,12320,2.0,0,0,3,11,4130,0,2001,0,98059,47.5194,-122.15100000000001,3690.0,11227.0,-189093.04641081695
1155640050,20140826T000000,430000.0,4.0,1.75,1710.0,7724,1.0,0,0,3,8,1710,0,1983,0,98155,47.7721,-122.29299999999999,1940.0,7724.0,-20855.034232833772
8087800020,20140515T000000,412500.0,3.0,1.5,1490.0,8475,1.0,0,0,4,7,1490,0,1963,0,98052,47.6571,-122.133,1490.0,8540.0,-20855.034232833772
3293200190,20141213T000000,1122500.0,4.0,3.25,4750.0,62365,2.0,0,0,3,11,4750,0,1988,0,98052,47.7149,-122.09899999999999,3300.0,31866.0,-20855.034232833772
1862000010,20140828T000000,915000.0,4.0,2.5,3400.0,35062,2.0,0,0,4,11,3400,0,1988,0,98052,47.7168,-122.113,2880.0,9705.0,-20855.034232833772
8690800130,20141104T000000,390000.0,3.0,1.5,1650.0,8676,1.0,0,0,4,8,1130,520,1979,0,98133,47.7471,-122.352,1400.0,8499.0,-20855.034232833772
2768100545,20140908T000000,499000.0,3.0,1.5,1260.0,3135,1.0,0,0,4,7,780,480,1944,0,98107,47.6693,-122.37100000000001,1540.0,3025.0,243268.14027024357
2596400050,20140730T000000,375000.0,3.0,1.0,1960.0,7955,1.0,0,0,4,7,1260,700,1963,0,98177,47.7641,-122.36399999999999,1850.0,8219.0,-20855.034232833772
2641400290,20141028T000000,349000.0,4.0,2.5,1800.0,7620,2.0,0,0,3,8,1800,0,1995,0,98055,47.4346,-122.20100000000001,1800.0,6879.0,-20855.034232833772
3210600010,20141031T000000,635000.0,3.0,2.25,1940.0,7482,1.0,0,0,4,7,1240,700,1964,0,98004,47.6004,-122.195,2340.0,9310.0,243268.14027024357
8691370290,20141215T000000,682000.0,4.0,2.75,2820.0,8009,2.0,0,0,3,9,2820,0,2001,0,98075,47.6,-121.977,2820.0,7398.0,-20855.034232833772
1790000080,20150203T000000,321027.0,4.0,2.25,2820.0,16770,1.0,0,0,4,8,1920,900,1966,0,98023,47.3186,-122.36399999999999,2320.0,13850.0,-189093.04641081695
8143100500,20141213T000000,410000.0,3.0,1.75,1640.0,17583,1.0,0,0,3,7,1110,530,1969,0,98034,47.726000000000006,-122.20299999999999,1420.0,11680.0,-20855.034232833772
3735900545,20140523T000000,449950.0,3.0,2.0,1560.0,4080,2.0,0,0,3,7,1560,0,1923,1982,98115,47.6892,-122.319,1900.0,4080.0,243268.14027024357
1443500305,20141013T000000,194990.0,6.0,2.5,1560.0,7144,1.0,0,0,3,6,1060,500,1913,0,98118,47.5335,-122.272,1300.0,6232.0,-20855.034232833772
6746700605,20150128T000000,530000.0,5.0,1.75,1570.0,3000,2.0,0,0,4,7,1570,0,1908,0,98105,47.6677,-122.316,1610.0,3000.0,243268.14027024357
9211500010,20150327T000000,210000.0,3.0,2.25,1720.0,9435,1.0,0,0,4,7,1220,500,1978,0,98023,47.2979,-122.37700000000001,1690.0,7215.0,-189093.04641081695
1324300290,20141226T000000,485000.0,3.0,2.75,1670.0,3330,1.5,0,0,4,7,1670,0,1925,0,98107,47.6551,-122.36,1370.0,5000.0,243268.14027024357
8691310380,20150128T000000,774000.0,4.0,2.75,2830.0,10240,2.0,0,0,4,9,2830,0,1998,0,98075,47.5903,-121.986,3490.0,10240.0,-20855.034232833772
4037400430,20141015T000000,478000.0,4.0,2.0,1690.0,8208,1.0,0,0,4,7,1210,480,1958,0,98008,47.6052,-122.126,1620.0,8496.0,-20855.034232833772
0254000545,20141023T000000,385000.0,4.0,2.5,1620.0,5280,2.0,0,0,4,7,1620,0,1924,1971,98146,47.5132,-122.384,1590.0,5280.0,-20855.034232833772
7214780020,20150417T000000,595000.0,4.0,2.5,2360.0,43017,2.0,0,0,3,9,2360,0,1989,0,98077,47.773999999999994,-122.07700000000001,2750.0,40334.0,-20855.034232833772
0114100314,20150318T000000,285000.0,3.0,1.5,1480.0,7117,1.0,0,0,3,7,1170,310,1960,0,98028,47.7766,-122.24799999999999,2230.0,14775.0,-20855.034232833772
2946002140,20140812T000000,279000.0,3.0,1.5,1780.0,16000,1.0,0,0,2,7,1240,540,1960,0,98198,47.419,-122.322,1860.0,9775.0,-20855.034232833772
1432400525,20150306T000000,195000.0,3.0,1.5,1430.0,7560,1.0,0,0,5,6,1430,0,1958,0,98058,47.4518,-122.179,1150.0,7560.0,-189093.04641081695
7011201470,20141015T000000,625000.0,2.0,1.0,2160.0,2192,1.0,0,0,5,8,1170,990,1925,0,98119,47.6364,-122.37100000000001,1150.0,2152.0,243268.14027024357
7697800170,20150428T000000,270000.0,3.0,1.75,1800.0,9314,2.0,0,0,3,8,1800,0,1979,0,98011,47.7762,-122.198,2100.0,9658.0,-20855.034232833772
8682291630,20141007T000000,559000.0,2.0,2.0,1930.0,5520,1.0,0,0,3,8,1930,0,2006,0,98053,47.7191,-122.022,1640.0,4533.0,-20855.034232833772
1775800420,20150202T000000,474000.0,4.0,2.25,1960.0,14834,1.0,0,0,4,8,1330,630,1976,0,98072,47.7434,-122.095,1540.0,15000.0,-20855.034232833772
2215901310,20141114T000000,303500.0,4.0,2.5,1920.0,7345,2.0,0,0,3,8,1920,0,1992,0,98038,47.3526,-122.055,1860.0,7364.0,-189093.04641081695
1440500020,20141226T000000,350000.0,3.0,1.75,1470.0,8645,1.0,0,0,3,6,1470,0,1949,0,98155,47.7524,-122.323,1470.0,7680.0,-20855.034232833772
6632900574,20140806T000000,367500.0,5.0,3.0,2980.0,10064,1.0,0,0,3,7,1680,1300,1940,0,98155,47.7372,-122.316,1590.0,7800.0,-20855.034232833772
6632900574,20150225T000000,595000.0,5.0,3.0,2980.0,10064,1.0,0,0,3,7,1680,1300,1940,0,98155,47.7372,-122.316,1590.0,7800.0,-20855.034232833772
7933510080,20141006T000000,589000.0,3.0,2.0,2360.0,118483,1.0,0,0,3,8,2360,0,1981,0,98024,47.5595,-121.867,2660.0,91476.0,-20855.034232833772
1926069063,20150306T000000,585000.0,3.0,1.75,1790.0,87213,1.0,0,0,4,7,1790,0,1974,0,98077,47.732,-122.07700000000001,3270.0,39586.0,-20855.034232833772
0973600020,20141002T000000,482975.0,3.0,2.25,2130.0,8801,1.0,0,0,3,8,1370,760,1976,0,98155,47.7462,-122.29,2820.0,8801.0,-20855.034232833772
9558010190,20141119T000000,365500.0,4.0,2.5,2030.0,4499,2.0,0,0,3,8,2030,0,2003,0,98058,47.4511,-122.119,2030.0,4539.0,-189093.04641081695
0267010020,20140711T000000,570000.0,4.0,2.0,1790.0,7800,1.0,0,0,5,8,1790,0,1972,0,98008,47.6266,-122.103,2150.0,7838.0,-20855.034232833772
8097000170,20150202T000000,335000.0,3.0,2.5,2260.0,8040,2.0,0,0,3,8,2260,0,1990,0,98092,47.3203,-122.184,2390.0,8040.0,-189093.04641081695
9136100420,20150408T000000,767500.0,4.0,2.0,2350.0,4815,1.5,0,0,4,7,1450,900,1914,0,98103,47.6681,-122.338,1640.0,4013.0,243268.14027024357
8929000280,20140519T000000,386591.0,3.0,2.5,1690.0,1613,2.0,0,0,3,8,1150,540,2014,0,98029,47.5518,-121.99799999999999,1690.0,1662.0,-20855.034232833772
7883603190,20140722T000000,279000.0,3.0,1.0,1320.0,5750,1.5,0,0,3,7,1320,0,1913,0,98108,47.5288,-122.325,1010.0,5700.0,-20855.034232833772
0203600470,20150409T000000,620000.0,4.0,2.5,2690.0,32780,2.0,0,0,3,9,2690,0,1998,0,98014,47.6612,-121.955,2840.0,36555.0,-20855.034232833772
8643200020,20140506T000000,407000.0,4.0,2.25,2810.0,23400,1.0,0,1,3,7,1710,1100,1958,0,98198,47.395,-122.311,1860.0,14900.0,-189093.04641081695
0322069153,20140827T000000,364250.0,3.0,2.5,2280.0,213879,2.0,0,0,3,8,2280,0,1994,0,98038,47.4213,-122.03299999999999,2380.0,178160.0,-20855.034232833772
7574910780,20140514T000000,766950.0,3.0,2.5,3030.0,30007,1.5,0,0,4,10,3030,0,1992,0,98077,47.743,-122.036,3360.0,34983.0,-20855.034232833772
3629980780,20140918T000000,710000.0,4.0,2.75,2940.0,4232,2.0,0,0,3,9,2940,0,2004,0,98029,47.5529,-121.99,2410.0,4000.0,-20855.034232833772
3332000091,20150224T000000,320000.0,3.0,1.0,1190.0,4120,1.0,0,0,3,6,1190,0,1929,0,98118,47.5513,-122.272,1360.0,4635.0,-20855.034232833772
3395041236,20141023T000000,300000.0,3.0,2.5,1800.0,3253,2.0,0,0,3,7,1800,0,2001,0,98108,47.5401,-122.292,1800.0,3081.0,-20855.034232833772
2310030500,20140710T000000,263000.0,3.0,1.75,1580.0,9187,1.0,0,0,3,8,1180,400,1993,0,98038,47.3538,-122.04700000000001,1620.0,6397.0,-189093.04641081695
8665050080,20141010T000000,445000.0,3.0,2.5,1730.0,4408,2.0,0,0,3,8,1730,0,1996,0,98029,47.5683,-122.005,1730.0,4408.0,-20855.034232833772
4037000840,20150406T000000,554000.0,3.0,2.0,1910.0,9001,1.0,0,0,4,7,1910,0,1957,0,98008,47.6037,-122.119,2040.0,8700.0,-20855.034232833772
2856101845,20140724T000000,335000.0,2.0,1.75,1000.0,5100,1.0,0,0,3,6,940,60,1906,0,98117,47.6787,-122.391,1900.0,5100.0,243268.14027024357
8078550250,20141229T000000,307000.0,4.0,2.75,2520.0,6964,1.0,0,0,4,7,1260,1260,1987,0,98031,47.4038,-122.175,1930.0,6949.0,-189093.04641081695
1837000010,20150302T000000,404000.0,3.0,1.0,1420.0,8160,1.0,0,0,3,7,970,450,1947,0,98125,47.7164,-122.306,1340.0,8160.0,-20855.034232833772
8691390280,20140731T000000,775000.0,4.0,3.5,3080.0,5250,2.0,0,0,3,9,3080,0,2003,0,98075,47.5992,-121.97200000000001,2980.0,5509.0,-20855.034232833772
2372800050,20140521T000000,220000.0,3.0,1.0,1060.0,9126,1.0,0,2,5,7,1060,0,1956,0,98022,47.201,-121.999,1300.0,9126.0,-20855.034232833772
6600250050,20140903T000000,518000.0,4.0,2.5,2160.0,9750,2.0,0,0,3,8,2160,0,1983,0,98028,47.7438,-122.24600000000001,2840.0,10535.0,-20855.034232833772
7215900020,20141209T000000,1600000.0,4.0,3.5,4060.0,9486,2.0,0,0,3,10,4060,0,2005,0,98033,47.6634,-122.2,2410.0,9486.0,243268.14027024357
6450304600,20141023T000000,315000.0,1.0,2.25,1940.0,2550,2.0,0,0,4,7,1100,840,1979,0,98133,47.7313,-122.34299999999999,1580.0,5100.0,-20855.034232833772
2541100050,20140731T000000,572650.0,4.0,2.5,2250.0,11349,2.0,0,0,3,8,2250,0,1991,0,98034,47.7111,-122.23899999999999,2110.0,9964.0,-20855.034232833772
1853200080,20140619T000000,350000.0,2.0,1.0,1620.0,9205,1.0,0,0,5,6,850,770,1921,0,98034,47.7119,-122.23,2460.0,5469.0,-20855.034232833772
3148750050,20150325T000000,231000.0,3.0,2.5,1370.0,7247,2.0,0,0,3,7,1370,0,1995,0,98032,47.3767,-122.303,1720.0,8085.0,-189093.04641081695
8651400680,20140813T000000,179000.0,3.0,1.0,920.0,5200,1.0,0,0,4,6,920,0,1969,0,98042,47.3603,-122.085,920.0,5200.0,-189093.04641081695
5379806185,20150306T000000,185850.0,3.0,1.5,1630.0,11662,1.0,0,0,3,7,1630,0,1943,1963,98188,47.4455,-122.27799999999999,1700.0,11662.0,-20855.034232833772
1737300130,20141222T000000,610000.0,6.0,2.5,3610.0,12033,2.0,0,0,3,8,3210,400,1970,0,98011,47.7692,-122.219,2210.0,8577.0,-20855.034232833772
2781200010,20141010T000000,419000.0,4.0,2.5,3010.0,9155,2.0,0,0,3,9,3010,0,2005,0,98038,47.3542,-122.027,3010.0,5762.0,-189093.04641081695
6421100502,20140915T000000,695000.0,5.0,3.0,3290.0,14134,1.0,0,0,3,7,1870,1420,2004,0,98052,47.6708,-122.14,1970.0,11470.0,-20855.034232833772
4136900190,20150320T000000,319900.0,3.0,2.5,2040.0,7580,2.0,0,2,3,8,2040,0,1998,0,98092,47.2618,-122.209,1960.0,7820.0,-189093.04641081695
8731980680,20150112T000000,329000.0,3.0,2.75,1920.0,7700,1.0,0,0,4,8,1320,600,1978,0,98023,47.3213,-122.37799999999999,2040.0,8000.0,-189093.04641081695
2095800250,20140827T000000,475226.0,3.0,2.5,2120.0,4512,2.0,0,0,3,8,2120,0,1988,0,98011,47.75,-122.18299999999999,2000.0,4553.0,-20855.034232833772
3629920630,20150325T000000,638000.0,3.0,2.5,2170.0,5000,2.0,0,0,3,9,2170,0,2003,0,98029,47.5453,-121.99600000000001,2170.0,5000.0,-20855.034232833772
6817800840,20150325T000000,440000.0,2.0,1.5,1330.0,15873,1.0,0,0,3,7,900,430,1984,0,98074,47.6359,-122.03299999999999,1610.0,12043.0,-20855.034232833772
7520000440,20150209T000000,214000.0,3.0,2.0,1580.0,5080,1.0,0,0,4,6,800,780,1942,0,98146,47.4963,-122.35,1580.0,7114.0,-20855.034232833772
0587550470,20150429T000000,600000.0,3.0,2.75,3580.0,14217,2.0,0,3,4,10,2210,1370,1989,0,98023,47.3244,-122.37899999999999,3990.0,14674.0,-189093.04641081695
6851700381,20150414T000000,935000.0,4.0,2.0,2580.0,4500,2.0,0,0,4,9,1850,730,1905,0,98102,47.6245,-122.316,2590.0,4100.0,243268.14027024357
4077800029,20141027T000000,630000.0,4.0,1.75,1930.0,10210,1.5,0,2,3,8,1670,260,1941,0,98125,47.7078,-122.277,2730.0,6600.0,-20855.034232833772
1021079099,20141106T000000,345000.0,3.0,2.5,1990.0,20466,1.5,0,0,4,8,1410,580,1987,0,98010,47.3259,-121.896,1660.0,93393.0,-20855.034232833772
5467910020,20140516T000000,425000.0,3.0,2.5,2670.0,13218,1.0,0,0,4,10,2670,0,1988,0,98042,47.3683,-122.15299999999999,1960.0,13130.0,-189093.04641081695
0322069109,20150505T000000,411000.0,2.0,2.25,1910.0,108900,1.0,0,0,4,7,1010,900,1972,0,98038,47.4206,-122.023,2050.0,108900.0,-20855.034232833772
8658300480,20140721T000000,299800.0,4.0,1.5,1530.0,9000,1.0,0,0,4,6,1530,0,1976,0,98014,47.6492,-121.90799999999999,1520.0,8500.0,-20855.034232833772
9187200285,20140505T000000,823000.0,6.0,1.75,2920.0,5000,2.5,0,0,4,9,2780,140,1908,0,98122,47.6024,-122.295,2020.0,5000.0,243268.14027024357
3670500605,20140908T000000,200000.0,3.0,1.0,1010.0,8108,1.0,0,0,3,7,1010,0,1955,0,98155,47.735,-122.309,1110.0,8108.0,-20855.034232833772
2141330050,20140520T000000,760000.0,4.0,1.75,2450.0,13300,1.0,0,2,4,9,1630,820,1987,0,98006,47.5564,-122.13,3150.0,15500.0,-20855.034232833772
3820350020,20150428T000000,359950.0,4.0,2.5,1820.0,3899,2.0,0,0,3,7,1820,0,1999,0,98019,47.735,-121.985,1820.0,3899.0,-20855.034232833772
3291800780,20150203T000000,375000.0,4.0,2.5,2090.0,8325,1.0,0,0,4,7,1470,620,1983,0,98056,47.4888,-122.184,1700.0,8025.0,-189093.04641081695
6918100170,20150319T000000,250000.0,4.0,3.0,2250.0,7882,2.0,0,0,3,8,1570,680,1986,0,98198,47.3703,-122.314,1550.0,7508.0,-189093.04641081695
7169200221,20141023T000000,497000.0,3.0,2.25,1450.0,1387,3.0,0,0,3,8,1450,0,2000,0,98115,47.6765,-122.302,1450.0,1429.0,243268.14027024357
8860500130,20140717T000000,365000.0,4.0,3.5,2720.0,6781,2.0,0,0,3,8,2100,620,1999,0,98055,47.4612,-122.215,2280.0,5942.0,-20855.034232833772
1441800010,20141208T000000,459900.0,3.0,2.25,2250.0,8000,1.0,0,0,3,8,1460,790,1976,0,98034,47.7229,-122.20200000000001,1930.0,9000.0,-20855.034232833772
4322300010,20140606T000000,294700.0,3.0,2.0,1970.0,9600,1.0,0,0,4,7,1300,670,1967,0,98003,47.2824,-122.301,1710.0,7703.0,-189093.04641081695
7229800066,20140819T000000,439950.0,4.0,2.25,2780.0,15075,2.0,0,0,3,7,2780,0,1985,0,98059,47.477,-122.116,1650.0,25542.0,-189093.04641081695
3625059071,20150108T000000,899000.0,4.0,2.25,2290.0,40946,1.0,0,3,4,8,1550,740,1960,0,98008,47.61600000000001,-122.103,2790.0,20076.0,-20855.034232833772
0240000269,20150124T000000,530000.0,4.0,4.5,4060.0,10800,2.0,0,0,3,10,4060,0,2007,0,98188,47.4241,-122.29,1830.0,9768.0,-20855.034232833772
9835800840,20150204T000000,215000.0,4.0,2.0,1470.0,7000,1.0,0,0,4,8,1470,0,1967,0,98032,47.3742,-122.289,1640.0,7000.0,-189093.04641081695
8058500005,20150203T000000,290000.0,2.0,1.0,1620.0,5400,1.0,0,0,3,6,920,700,1926,0,98125,47.7069,-122.29899999999999,1540.0,7245.0,-20855.034232833772
2568200170,20150311T000000,798000.0,5.0,2.75,3220.0,5934,2.0,0,0,3,9,3220,0,2006,0,98052,47.7076,-122.101,3100.0,5934.0,-20855.034232833772
3334000050,20140721T000000,425000.0,2.0,1.0,1150.0,6835,1.0,0,1,3,7,1010,140,1922,0,98118,47.5567,-122.273,1150.0,6561.0,-20855.034232833772
5101404144,20140724T000000,654000.0,4.0,2.5,2240.0,7540,1.0,0,0,3,8,1540,700,1962,0,98115,47.6965,-122.30799999999999,1960.0,7250.0,243268.14027024357
7338001190,20141017T000000,215000.0,3.0,1.5,1280.0,5065,2.0,0,0,4,6,1280,0,1983,0,98002,47.3343,-122.21700000000001,1070.0,4491.0,-189093.04641081695
1865810290,20150318T000000,232000.0,3.0,1.0,840.0,6540,1.0,0,0,3,6,840,0,1970,2014,98042,47.3743,-122.116,1010.0,6600.0,-189093.04641081695
